County,State,StateCode,LBW,LBWind,InfantMort,InfantMortInd
21,231,Wayne,Kentucky,KY,44,8.7,4,7.1,11.1,7.6,9.8,1.4,3,1,2.4,0.9,1.8,13.2,4,11.4,15.9,11.8,14.5,6.8,4,4.8,8,5.8,7.8,0.9,3,0.6,1.6,0.5,1.3,24.7,3,23.5,49.6,23,26.4,10.1,3,13,26.8,8.9,11.3,8.6,4,5.3,12.9,5.2,13.5,8.9,4,5.1,10,5.3,13.8,-1111.1,-1,0,23.3,-1111.1,-1111.1,-1111.1,-1,0,0,-1111.1,-1111.1,5,3,2.6,9.1,2.5,8.9,3.6,4,1.4,4.4,1.6,7.1,27.2,4,20.4,31.4,18.2,39.3,18.8,3,16.6,27.4,13.3,25.7,244.9,4,175.5,287.9,223,266.8,-1111.1,-1,3.7,11.6,-1111.1,-1111.1,81.1,4,58.6,91.4,69,93.3,33,4,19.6,36,25.4,42.1,45,3,51.6,86.3,36,55.5,14.7,4,7.1,18,9.7,21.2,27.5,4,19.3,35.5,20.6,36,2428,2010,1994-2003
21,233,Webster,Kentucky,KY,64,9.4,4,6.3,9.3,8.1,10.8,2.2,4,0.9,1.8,1.5,2.9,15.3,4,10.5,13.4,13.6,17,6.2,4,3.9,6.6,5.1,7.4,0.7,3,0.7,1.8,0.3,1.1,31,4,21.2,37.5,28.9,33.1,20.3,4,10.6,22.6,18.4,22.2,6.1,3,4.7,10.8,2.9,11.3,6.8,4,4.2,10.1,3.2,12.4,-1111.1,-1,0,23.4,-1111.1,-1111.1,-1111.1,-1,0,13,-1111.1,-1111.1,4.9,4,2.3,7.9,2.1,9.7,1.2,3,0.7,4.1,0.1,4.4,20.5,3,17.7,33.9,12.6,31.5,32.2,4,15.5,28.2,24.1,42.2,215.2,3,160.4,288.5,193,237.4,-1111.1,-1,0.8,8.2,-1111.1,-1111.1,77.7,4,55.4,79.8,64.2,91.2,22.6,3,19.5,43.9,15.3,32.1,64.1,3,52.3,83,52.1,76.1,12.8,3,9.8,19.9,7.7,20,23.4,3,17,35.6,16.4,32.3,1797,1648,1994-2003
21,235,Whitley,Kentucky,KY,53,9,3,8.8,12.8,7.9,10.2,1.7,3,1.2,2.7,1.2,2.2,13,3,13,17.3,11.7,14.3,5.4,3,5,8.8,4.6,6.3,0.9,3,0.6,1.2,0.5,1.2,29,3,28.9,60.5,27.3,30.8,17.9,3,12.2,26.4,16.4,19.4,7.8,3,6.3,13.6,4.8,12.1,7.9,4,2.5,10.3,4.9,12.3,-1111.1,-1,0,20.9,-1111.1,-1111.1,-1111.1,-1,0,10.5,-1111.1,-1111.1,4.7,3,3.3,9.5,2.4,8.2,3.1,3,1.9,4.7,1.4,6.2,26.6,3,22,34.9,17.6,38.5,18.6,3,17.8,31,13,25.9,251.7,4,106.5,291.1,228.8,274.6,8.4,4,4.4,12.8,4.7,13.9,93.7,4,56.2,107.9,80,107.5,32,4,17.3,36.3,24.3,41.4,66.9,3,56.9,99.2,55.1,78.8,18.1,4,7.7,15.5,12.3,25.5,36.8,4,21.1,47.9,28.5,46.7,2554,2123,1999-2003
21,237,Wolfe,Kentucky,KY,68,9.1,3,7.4,12.6,7.4,10.8,1.5,3,1.1,2.7,0.8,2.2,12.2,3,11.9,17.6,10.2,14.1,9.6,4,6.7,11.3,7.8,11.3,1,3,0.6,1.5,0.4,1.6,30.8,3,27.5,66.9,28,33.5,20.6,3,15.2,33.5,18.1,23.1,10.4,4,6.1,13.8,5,19.1,10.4,4,3.4,10.8,5,19.2,-1111.1,-1,0,18.2,-1111.1,-1111.1,-1111.1,-1,0,9.5,-1111.1,-1111.1,5.2,3,3.5,9.8,1.7,12.1,5.2,4,1.3,5.4,1.7,12.1,42,4,19.5,38.5,23.5,69.4,31.2,4,17.6,31.2,19.1,48.3,288.1,4,155.8,327.9,247.6,328.6,14.4,4,5.5,15.2,6.9,26.5,99.9,4,58.7,92.7,77.7,126.6,44.5,4,28.5,55.2,30.2,63.3,89.9,4,55.1,89.9,68.6,115.9,27.4,4,6.5,16.7,16.5,42.9,36.6,4,19.7,36.6,23.7,54,1085,890,1994-2003
21,239,Woodford,Kentucky,KY,37,6.2,3,5.9,9.8,5.3,7.1,1.2,3,0.8,1.8,0.8,1.6,12.8,4,8.4,12.5,11.6,14,3.1,4,1.1,4.7,2.5,3.8,2.2,3,1.5,5.2,1.7,2.7,23.8,4,15.8,32.9,22.2,25.3,11.7,3,7.7,19,10.5,12.9,6.8,4,3.3,8.8,4,10.7,5.8,4,2,8.3,3.2,9.8,-1111.1,-1,0,25.8,-1111.1,-1111.1,-1111.1,-1,0,32.4,-1111.1,-1111.1,3,3,1.6,5.9,1.3,5.9,3.8,4,0,4,1.8,6.9,31,4,18.3,34.8,21.7,43,18.8,4,11.7,27.2,13.2,26,204.8,4,85.2,225.4,184.1,225.4,-1111.1,-1,0,7,-1111.1,-1111.1,69.1,4,28.7,74.6,57.5,80.7,20.3,4,9,29.1,14.8,27.2,81.1,4,29.8,80.9,67.8,94.4,10,3,5.4,21.2,6.3,15.1,23.4,4,13.4,32.6,17.2,31.1,2946,1807,1994-2003
22,001,Acadia,Louisiana,LA,8,10.8,4,7.4,11.6,9.9,11.7,1.4,3,1.2,2.6,1.1,1.8,15.2,4,11.9,17,14.2,16.3,5.5,3,4.3,8.5,4.9,6.2,1.2,3,0.8,1.8,0.9,1.5,45.5,4,33.4,57.4,44.1,47,21.7,4,10.7,32.2,20.5,22.8,10.2,4,6.6,11.7,7.5,13.5,9.4,4,4.8,9.4,6.5,13.2,13,3,0,19.6,7.1,21.9,-1111.1,-1,0,11.5,-1111.1,-1111.1,5,3,3.6,8.9,3.2,7.5,5.2,4,2.3,4.9,3.3,7.7,39.9,4,20.4,33.3,30.6,51.1,26.5,4,16.6,27.4,20.8,33.2,185.7,3,154.1,257.6,169.7,201.6,4.9,3,3.7,14.2,2.7,8.3,73.1,4,54.7,81.2,63.1,83,28.4,4,17,36.3,22.6,35.3,59.1,3,53.3,86.5,50.1,68.2,11.1,3,7.7,18.2,7.5,15.7,26.1,4,18.7,37.4,20.5,32.8,4628,3026,1999-2003
22,003,Allen,Louisiana,LA,44,10.3,4,7.1,11.1,9.2,11.3,1.7,4,1,2.4,1.2,2.1,15.6,4,11.4,15.9,14.3,16.8,6.3,4,4.8,8,5.5,7.1,1.5,4,0.6,1.6,1.1,1.9,39.5,4,23.5,49.6,37.8,41.2,19.3,4,13,26.8,18,20.7,6.3,3,5.3,12.9,3.8,9.9,6.6,3,5.1,10,3.7,10.9,4.8,4,0,23.3,1,14.1,-1111.1,-1,0,0,-1111.1,-1111.1,2.3,3,2.6,9.1,0.9,4.8,4,4,1.4,4.4,2.1,7,26.3,4,20.4,31.4,18.1,37.1,27.4,4,16.6,27.4,20.9,35.2,186,3,175.5,287.9,168,204,6,4,3.7,11.6,3.4,9.9,65.5,3,58.6,91.4,55.1,76,30.3,4,19.6,36,23.8,38,87,4,51.6,86.3,74.4,99.5,10.1,3,7.1,18,6.5,14.9,31.2,4,19.3,35.5,24.5,39.2,3331,2336,1994-2003
22,005,Ascension,Louisiana,LA,23,8.5,4,5.8,10,7.8,9.1,2.1,4,0.9,2.1,1.8,2.4,13.1,4,9.7,15.2,12.3,13.9,4,3,3.2,6.9,3.6,4.5,1.1,3,1,2,0.9,1.4,32.5,3,27.7,42.2,31.4,33.6,13.4,3,12.4,28.8,12.6,14.2,7.2,4,5,10.3,5.3,9.6,6.2,4,4.3,8.1,4.2,8.8,11.6,3,0,21.7,7,18.1,-1111.1,-1,0,15.9,-1111.1,-1111.1,5.3,4,2.6,7.2,3.7,7.4,1.9,3,1.9,3.8,1,3.3,34.4,4,21.8,32.7,25.8,45,21.3,3,16.7,28.1,16,27.7,232.9,4,152.8,259.4,213.5,252.2,9.6,4,2,9.1,6.8,13.1,70.4,4,49.2,77.5,60.2,80.6,24,4,16.8,32.3,19.3,29.6,62.1,3,49,95.5,52,72.3,10.4,3,9.5,16.3,7.3,14.4,26.6,4,16.7,30.8,21.2,33,6780,2595,1999-2003
22,007,Assumption,Louisiana,LA,69,10.1,4,7.2,11.4,9,11.1,2.2,4,1.1,2.3,1.7,2.7,14.6,4,11.4,16.4,13.4,15.9,7.3,3,6.2,9.5,6.3,8.2,1.2,4,0.6,1.3,0.8,1.6,46.9,4,24.8,55.7,45.2,48.7,16.5,3,14.7,27,15.1,17.8,12.7,4,5.3,13.1,8.9,17.7,11.7,4,3.4,12,7,18.6,15.1,4,0,20.4,9,23.9,-1111.1,-1,0,23.3,-1111.1,-1111.1,9.5,4,3.6,8.7,6.2,13.9,3.3,3,1.2,6.1,1.5,6.2,34.1,4,20.3,34.8,24.3,46.7,20.3,3,16.5,27,14.5,27.5,275.4,4,177.9,292.4,252,298.9,7.2,3,5.8,14.4,4.2,11.5,73.3,3,58.7,95.7,61.7,84.9,30.8,3,24,43.5,24,38.9,63.3,3,57.1,100.9,52,74.7,10.8,3,8.1,17,6.9,16,23.8,3,18.7,38.2,17.6,31.4,3071,1956,1994-2003
22,009,Avoyelles,Louisiana,LA,36,10.8,4,6.6,11.7,9.7,11.9,2.1,4,0.9,2.5,1.6,2.6,15.8,4,11.7,17.5,14.6,17.1,6.9,3,5.5,8.3,6,7.8,0.9,3,0.8,1.5,0.6,1.2,49.1,4,32.3,51.2,47.4,50.9,21.6,4,14.6,30.7,20.1,23,7.9,3,6,12.5,5.1,11.7,4.7,3,5,11.8,2.1,8.8,13.3,3,0,25.8,7.4,21.9,-1111.1,-1,0,13,-1111.1,-1111.1,6,4,3.3,7.5,3.6,9.4,1.9,3,2.3,5.7,0.7,4.1,32,4,20,36.9,22.7,44,22.8,3,16.1,26.4,16.9,30.1,293.4,4,144.3,303.2,270.8,316.1,5.5,3,3.4,11.5,2.7,9.8,71.2,3,62.6,81.2,60,82.4,33.8,3,26.3,44.6,26.4,42.7,66.2,3,51.5,113.3,55.4,76.9,15.2,4,8.3,18.6,10.4,21.5,21.3,3,21.3,36.3,15.6,28.5,3148,2440,1999-2003
22,011,Beauregard,Louisiana,LA,33,7.4,3,5.5,10.2,6.3,8.5,1,3,0.9,2.3,0.6,1.4,12.6,3,9.6,16.1,11.2,14,5.1,4,3.1,6.4,4.1,6,1.5,4,0.9,2.2,1,2,30.3,3,24.5,48.8,28.4,32.3,18.7,4,11.5,28.6,17.1,20.4,6.5,3,4.5,10.6,3.5,10.8,6.2,3,4.4,9.3,3.1,11.1,-1111.1,-1,0,20.3,-1111.1,-1111.1,-1111.1,-1,0,19.2,-1111.1,-1111.1,3.2,3,2.5,7.4,1.3,6.6,2.8,4,1.3,4.1,1,6,39,4,16.7,33.8,27,54.5,20.2,3,15.9,27.4,13.7,28.7,212.9,4,151.1,258.6,189.6,236.1,-1111.1,-1,1.8,10.5,-1111.1,-1111.1,73.5,4,47.4,77.3,60.3,86.7,31.1,4,15.6,37.3,23.1,40.9,84.7,4,50.9,84.7,69.8,99.6,14.1,4,8.7,18.3,8.9,21.2,21.6,3,17.7,29,15,30.1,2169,1555,1999-2003
22,013,Bienville,Louisiana,LA,71,12,4,6.8,10,10.6,13.4,2.4,4,0.8,2.3,1.8,3.1,18.6,4,10.5,16.8,16.8,20.3,8.3,4,4.9,9.4,7.1,9.5,1.2,4,0.6,1.8,0.8,1.7,49,4,27.9,49,46.8,51.2,21,4,12.6,27.1,19.2,22.8,7.3,3,4.1,12.2,3.9,12.4,5.4,3,4.2,11.2,1.7,12.6,9.6,4,0,19.8,4.1,18.9,-1111.1,-1,0,5.3,-1111.1,-1111.1,4.5,3,3.1,9.2,1.9,8.8,2.8,4,0,5.5,0.9,6.5,33.1,4,21.1,33.1,22.6,46.8,23,4,17.9,25.8,16.9,30.6,156.9,3,156.9,285.3,139.6,174.1,10.3,4,1,12.5,5.8,16.8,62.1,3,59.7,82.7,51,73.2,30.9,3,23.1,43.3,22.7,41,68.3,4,47.8,79.7,57.2,79.4,7.5,3,9.2,19.2,3.8,13.3,30.8,4,18.7,34,23.1,40.1,2003,2180,1994-2003
22,015,Bossier,Louisiana,LA,20,9.3,4,6,9,8.7,10,1.7,4,0.9,1.7,1.4,2,14.6,4,9.7,14,13.9,15.4,4.3,4,3,5.2,3.8,4.8,1.1,3,1.1,2.3,0.9,1.3,35.4,4,23,39.1,34.4,36.5,13.4,3,9.3,22.3,12.6,14.1,7.6,4,5.2,8.4,5.8,9.8,5.4,3,5,7.6,3.6,7.8,13.4,4,0,20.4,8.8,19.5,-1111.1,-1,0,14.1,-1111.1,-1111.1,5.4,4,3.5,5.4,3.8,7.3,2.2,3,1.3,3.7,1.3,3.6,24.2,4,18.8,28.2,18.4,31.1,24.9,4,15.4,25.3,20.1,29.7,209.8,4,135.8,220.6,195.3,224.3,9.5,4,1.1,6.8,7,12.6,62.6,4,43,73.6,55.1,70,16.5,3,14.1,28,13,20.6,58,3,48.1,79.2,50.3,65.7,12.3,4,10.2,14.5,9.3,15.9,27.7,4,17.6,29.8,22.8,32.6,7655,3992,1999-2003
22,017,Caddo,Louisiana,LA,7,12.4,4,6.2,12.2,11.7,13,2.8,4,1.1,2.8,2.5,3.1,18.2,4,10.9,16.9,17.5,18.9,6.5,4,4.9,7.7,6.1,7,1.4,3,1.2,2,1.2,1.6,54.8,4,36.3,55.8,53.8,55.7,19.4,3,14.5,31.8,18.7,20.2,13.3,4,5.3,13.3,11.1,15.4,7.1,4,4.8,9.3,4.9,10.1,18.2,4,4.3,19.7,14.9,21.6,-1111.1,-1,0,13,-1111.1,-1111.1,9.1,4,3.3,9.5,7.4,11.1,4.2,4,1.8,4.8,3.1,5.6,29.1,4,20.8,31.1,24.1,34.1,24,4,14.7,23.9,20.6,27.4,196.1,4,145.3,210.9,186.5,205.6,18.8,4,4,18.8,15.7,21.9,68.5,4,43.3,68.5,62.7,74.2,18.8,3,14.6,28.8,15.7,22,62.4,3,42.7,78.5,57,67.8,10,3,7.7,17.6,7.9,12.6,28.1,4,15.9,32.5,24.3,31.8,11001,8038,2001-2003
22,019,Calcasieu,Louisiana,LA,6,9.3,4,6.1,9.5,8.6,9.9,1.7,4,1,2,1.4,1.9,15.8,4,9.5,14.9,15,16.6,4.9,4,2.9,6.2,4.4,5.4,1.3,3,1.1,2.4,1.1,1.6,42.5,4,27.3,47.1,41.4,43.6,10.4,3,10.4,25.1,9.7,11,10.5,4,6.2,11,8.4,12.9,7.6,4,5.5,8.7,5.4,10.2,16.2,4,0,19.6,11.6,22.1,-1111.1,-1,0,13.5,-1111.1,-1111.1,5.2,3,3.9,8.1,3.8,7,5.2,4,2,4.2,3.8,7,30.9,4,21.6,31.8,24.9,37.9,23.5,4,17,25.3,19.4,27.7,240.7,4,140.1,213.4,227.2,254.3,7.3,4,2.5,10.8,5.2,9.9,68.4,4,55.4,73.5,61.4,75.4,19.5,4,11.7,26.2,15.8,23.3,61.6,3,48.6,78.8,54.7,68.4,13,3,8.9,18.9,10.2,16.4,25.8,4,18,33.1,21.5,30.2,8229,5219,2001-2003
22,021,Caldwell,Louisiana,LA,75,7.7,3,7.4,13.4,6.3,9.2,0.9,3,1,2.8,0.4,1.4,11.9,3,11.6,18.3,10.1,13.6,6.1,3,6.1,10.8,4.8,7.4,0.9,3,0.7,1.5,0.4,1.4,34.5,3,32.3,67.3,32,37.1,13,3,14.7,30.6,11.1,14.8,9.4,3,4.4,13.6,4.7,16.7,8.6,4,3.4,10.3,3.7,17,-1111.1,-1,0,21.4,-1111.1,-1111.1,-1111.1,-1,0,23.8,-1111.1,-1111.1,5.1,3,2.9,9.4,1.9,11.1,4.3,4,1.7,5.9,1.4,9.9,28.9,4,18.6,34.5,17.1,45.9,23.9,4,16.9,29.6,15.7,34.8,155.1,3,149,266,131.9,178.2,10.9,4,4.1,17.8,5.4,19.5,81.2,4,45.5,84.2,65.4,99.6,43.9,4,28.2,45.9,32.1,58.6,59.8,3,48.7,110.1,46.4,76,9.1,3,9.1,19.8,4.3,16.7,41,4,18.9,36.1,29.7,55.3,1291,1244,1994-2003
22,023,Cameron,Louisiana,LA,39,8.9,4,6,8.9,7.2,10.6,1.3,4,0.9,1.6,0.6,2,15.5,4,9.5,13.2,13.4,17.7,6.7,4,2.8,6.6,5.2,8.2,1.7,4,0.9,2.1,0.9,2.4,31.6,4,20.5,35.5,28.9,34.4,11,3,8.5,23.6,9.2,12.9,8.4,4,5,9.5,3.6,16.5,9.1,4,3.8,9.1,3.9,17.9,-1111.1,-1,0,19.8,-1111.1,-1111.1,-1111.1,-1,0,9.5,-1111.1,-1111.1,4.2,3,2.5,6.6,1.1,10.7,4.2,4,1.3,3.7,1.1,10.7,29.3,4,18.8,33,15.5,50.3,18.5,3,15.1,27.3,10.4,30.3,226.6,4,157,251.1,192.5,260.8,-1111.1,-1,1.2,7,-1111.1,-1111.1,95,4,40.3,76.9,75.5,118,20.2,3,18.9,37.5,12.3,31.2,39.2,3,48.5,82.9,26.2,56.3,-1111.1,-1,10,18.5,-1111.1,-1111.1,14.7,3,17,29.9,7.7,25.3,1084,718,1994-2003
22,025,Catahoula,Louisiana,LA,66,9.6,4,5.9,12.9,8,11.1,1.4,3,1.1,2.5,0.8,2,14,3,11.3,17.8,12.2,15.8,8.2,3,7.3,12.4,6.8,9.6,0.7,3,0.5,1.5,0.3,1.2,46,3,33.1,74.1,43.4,48.6,24.4,3,17.8,36.2,22.1,26.6,11,4,3.9,14.9,6,18.4,11.1,4,0,15,5.1,21,10.9,4,0,28.8,3.5,25.5,-1111.1,-1,0,27,-1111.1,-1111.1,8.6,4,2,10.4,4.3,15.4,2.3,3,1.1,7.8,0.5,6.9,21.7,3,19.2,37.4,11.8,36.6,17.7,3,15.4,35.8,10.9,27.1,179.9,3,155.1,273.8,155.4,204.4,11.1,4,2.8,18.8,5.7,19.4,72.7,4,38,81.4,58.3,89.6,29.4,3,21.4,50.3,20.1,41.5,66.9,4,43.3,84.1,52.8,83.7,-1111.1,-1,7,17.9,-1111.1,-1111.1,34.7,4,15.7,38.3,24.7,47.5,1401,1223,1994-2003
22,027,Claiborne,Louisiana,LA,71,11.2,4,6.8,10,9.8,12.6,2.5,4,0.8,2.3,1.8,3.2,17.9,4,10.5,16.8,16.2,19.7,9.7,4,4.9,9.4,8.3,11,1.3,4,0.6,1.8,0.8,1.8,53.3,4,27.9,49,51,55.6,22.3,4,12.6,27.1,20.4,24.2,12.2,4,4.1,12.2,7.5,18.8,7.2,3,4.2,11.2,2.3,16.9,16.2,4,0,19.8,9,26.7,-1111.1,-1,0,5.3,-1111.1,-1111.1,9.2,4,3.1,9.2,5.1,15.1,3.1,4,0,5.5,1,7.1,28.6,4,21.1,33.1,19.8,40.1,23,4,17.9,25.8,17,30.4,205.4,3,156.9,285.3,186.5,224.4,15,4,1,12.5,9.6,22.3,60.3,3,59.7,82.7,49.5,71,31.8,3,23.1,43.3,23.7,41.7,65.6,4,47.8,79.7,54.9,76.3,12.1,3,9.2,19.2,7.5,18.5,31.8,4,18.7,34,24,41.3,1865,2085,1994-2003
22,029,Concordia,Louisiana,LA,68,11.8,4,7.4,12.6,10.7,12.9,2.2,4,1.1,2.7,1.7,2.8,17.6,4,11.9,17.6,16.3,19,11.3,4,6.7,11.3,10.2,12.5,0.6,3,0.6,1.5,0.3,0.9,57.6,4,27.5,66.9,55.8,59.3,26.6,4,15.2,33.5,25,28.2,9.2,3,6.1,13.8,6,13.6,6.1,3,3.4,10.8,2.6,12.1,11.5,3,0,18.2,6.6,18.7,-1111.1,-1,0,9.5,-1111.1,-1111.1,4.8,3,3.5,9.8,2.5,8.2,4.4,4,1.3,5.4,2.3,7.7,37.2,4,19.5,38.5,27,50.2,23.9,4,17.6,31.2,17.9,31.4,211.9,3,155.8,327.9,192.5,231.4,8.9,3,5.5,15.2,5.2,14.3,70.5,3,58.7,92.7,59.4,81.5,26.2,3,28.5,55.2,19.5,34.4,63.6,3,55.1,89.9,52.8,74.4,8.9,3,6.5,16.7,5.1,14.3,35.1,4,19.7,36.6,27.3,44.4,3051,2171,1994-2003
22,031,De Soto,Louisiana,LA,36,11.9,4,6.6,11.7,10.4,13.4,2.6,4,0.9,2.5,1.9,3.3,18.5,4,11.7,17.5,16.7,20.3,8.3,4,5.5,8.3,7.1,9.6,1.2,4,0.8,1.5,0.7,1.7,52.3,4,32.3,51.2,50,54.5,21.6,4,14.6,30.7,19.8,23.5,12.5,4,6,12.5,7.9,18.8,5.6,3,5,11.8,1.8,13,18.7,4,0,25.8,10.9,29.9,-1111.1,-1,0,13,-1111.1,-1111.1,9.8,4,3.3,7.5,5.8,15.5,2.7,3,2.3,5.7,0.9,6.3,36.9,4,20,36.9,24.6,53.3,25.7,4,16.1,26.4,18,35.6,218.3,3,144.3,303.2,193.9,242.7,8.2,4,3.4,11.5,3.9,15.2,71.7,3,62.6,81.2,58.3,87.3,38.2,4,26.3,44.6,28.1,50.7,122.2,4,51.5,113.3,104.1,140.4,-1111.1,-1,8.3,18.6,-1111.1,-1111.1,33.3,4,21.3,36.3,24.4,44.5,1839,1477,1999-2003
22,033,East Baton Rouge,Louisiana,LA,5,11.5,4,6,11.5,11,11.9,2.5,4,1.1,2.5,2.3,2.8,15.4,4,10,18.1,14.9,16,4.8,4,3.4,6.6,4.5,5.1,1.9,3,1.5,2.4,1.7,2.1,46.9,4,33.9,47,46.2,47.6,17.6,4,11.8,26.6,17,18.2,10.2,4,5.8,11.4,8.7,11.7,6.1,3,4.6,7.9,4.4,8.1,13.8,3,8,18.5,11.4,16.2,-1111.1,-1,5.1,9.3,-1111.1,-1111.1,7.2,4,3.5,7.8,5.9,8.4,3,4,1.6,4.3,2.3,3.9,31,4,22.6,32,26.6,35.4,21.7,4,16,23.5,18.8,24.5,192.6,4,144.4,244.4,184.1,201.2,13.8,4,4.1,14.9,11.7,15.8,53.7,3,46.3,69.5,49.3,58.2,20.3,4,11.3,24.3,17.7,22.8,54.7,3,42,76.8,50.1,59.3,10,3,8.2,16.2,8.1,11.8,21,3,15.6,30.4,18.3,23.8,17566,10081,2001-2003
22,035,East Carroll,Louisiana,LA,67,10.3,3,8.4,12.1,8.8,11.8,1.8,3,1.2,2.6,1.2,2.5,15.3,4,12.5,17.6,13.6,17.1,12.7,4,6.6,11.3,11,14.3,1.6,4,0.6,1.7,1,2.2,75,4,34.4,68.4,72.9,77.1,31.8,4,14.6,30,29.5,34.1,6.4,3,7.6,13.2,2.9,12.1,-1111.1,-1,2.9,12,-1111.1,-1111.1,5.3,3,6.5,16.8,1.9,11.5,-1111.1,-1,0,30.8,-1111.1,-1111.1,2.8,3,2.8,9.4,0.8,7.2,3.5,3,2,5.6,1.1,8.2,38.8,4,17.9,38.8,22.8,61.8,30.4,4,17,27.8,20,44.3,242.8,4,160.7,274.7,210.3,275.2,25.1,4,6.1,17.5,16,37.5,80.7,4,55.2,79.8,62.9,101.9,33.4,3,24.8,44.8,22.5,47.9,88.4,4,61.9,97.1,69.9,110.3,12.7,4,4,14.8,6.5,22.3,33.5,4,19.6,35.6,22.8,47.5,1587,1076,1994-2003
22,037,East Feliciana,Louisiana,LA,69,9.7,4,7.2,11.4,8.6,10.8,2.1,4,1.1,2.3,1.6,2.6,15.9,4,11.4,16.4,14.5,17.2,7,3,6.2,9.5,6,7.9,1.2,4,0.6,1.3,0.8,1.6,46.6,4,24.8,55.7,44.8,48.4,22.4,4,14.7,27,20.9,23.9,10.1,3,5.3,13.1,6.6,14.7,8.3,4,3.4,12,4.1,14.8,12.2,3,0,20.4,6.8,20.1,-1111.1,-1,0,23.3,-1111.1,-1111.1,8.1,4,3.6,8.7,5,12.4,1.9,3,1.2,6.1,0.6,4.5,35.3,4,20.3,34.8,24.5,49.1,23.6,4,16.5,27,17.1,31.7,167,3,177.9,292.4,148.2,185.8,11.9,4,5.8,14.4,7.8,17.5,66.3,3,58.7,95.7,54.6,78.1,31.5,3,24,43.5,24.5,40,60.9,3,57.1,100.9,49.5,72.4,7.9,3,8.1,17,4.5,13,23.2,3,18.7,38.2,17,31,2884,2120,1994-2003
22,039,Evangeline,Louisiana,LA,52,13.3,4,7.4,12.8,12,14.7,1.7,3,1.1,2.7,1.2,2.2,17.8,4,11.9,19.6,16.3,19.3,6.6,4,4.4,9.8,5.6,7.5,0.5,3,0.7,1.5,0.3,0.8,44.8,4,29,67.7,42.9,46.7,17.8,3,11.2,28.8,16.3,19.3,9.3,4,4.9,14.6,6,13.9,6,3,3.7,9.4,2.9,11,14.8,4,0,17.6,7.9,25.4,-1111.1,-1,0,7.1,-1111.1,-1111.1,5.1,4,2.8,10,2.7,8.6,3.9,4,1.3,5.2,1.9,7.2,16.8,3,18.1,36.8,9.5,27.4,29,4,17.3,32,21.5,38.2,217.7,3,160.6,270.7,195.7,239.6,8.1,4,3.1,14.8,4.4,13.6,72,4,52.9,91.7,59.4,84.5,31.3,4,23,41.1,23.5,40.9,77,4,54.1,99.5,64,90.1,17.5,4,7.2,17.5,11.8,25,35.3,4,18.1,36.5,27,45.4,2571,1952,1999-2003
22,041,Franklin,Louisiana,LA,76,10.2,4,7.5,12.1,9.1,11.2,1.8,3,1.3,2.9,1.4,2.3,14.9,4,12.2,17.2,13.7,16.1,8.9,3,7.2,11.5,7.9,9.9,0.8,3,0.8,1.5,0.5,1.1,48.6,3,34.2,60.9,46.9,50.3,25.9,4,15.2,27,24.4,27.4,12,4,5.4,14,8.4,16.7,11.3,4,3.3,12.7,6.7,17.9,13.9,4,4.8,19.1,8.2,21.9,-1111.1,-1,0,28.6,-1111.1,-1111.1,6.9,4,2.5,10.3,4.2,10.6,5.2,4,1.5,5.6,2.9,8.5,26.5,3,18.5,36.2,18.5,36.8,19.4,3,17.4,27.4,14.3,25.8,299.1,4,146.7,276.3,277.5,320.7,7.6,3,4.6,13.4,4.3,12.6,65.2,4,54.3,84.4,55,75.5,34.1,3,25.9,45.8,26.7,43,80.7,4,60.5,97.1,69.5,91.8,9.2,3,7,17,5.5,14.4,28.8,4,19.8,35,22.2,36.9,3239,2779,1994-2003
22,043,Grant,Louisiana,LA,68,8.2,3,7.4,12.6,7.1,9.3,1.4,3,1.1,2.7,0.9,1.8,12.9,3,11.9,17.6,11.6,14.2,5.8,3,6.7,11.3,4.9,6.7,1,3,0.6,1.5,0.6,1.4,31.8,3,27.5,66.9,30.1,33.6,15.9,3,15.2,33.5,14.5,17.3,7.6,3,6.1,13.8,4.5,12.1,7,3,3.4,10.8,3.8,11.8,-1111.1,-1,0,18.2,-1111.1,-1111.1,-1111.1,-1,0,9.5,-1111.1,-1111.1,5.5,3,3.5,9.8,2.9,9.4,2.1,3,1.3,5.4,0.7,5,23.8,3,19.5,38.5,15.2,35.4,23.5,3,17.6,31.2,17,31.7,241.4,4,155.8,327.9,218.6,264.2,10.1,4,5.5,15.2,6,16,78.2,4,58.7,92.7,65.6,90.9,28.9,3,28.5,55.2,21.6,38,71.8,3,55.1,89.9,59.3,84.2,13,4,6.5,16.7,8.3,19.6,26.4,3,19.7,36.6,19.4,35.1,2610,1981,1994-2003
